classid,moodleclass
250210-T1BE!$688!$E!$EHSS-10!$RE-03B,EHSS-10-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-11!$GREAT-3,EHSS-11-GREAT-250210-T1BE
250210-T1BE!$688!$E!$EHSS-11!$RE-04A,EHSS-11-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-12!$GREAT-4,EHSS-12-GREAT-250210-T1BE
250210-T1BE!$688!$E!$EHSS-12!$RE-04B,EHSS-12-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-1A!$PRO-1A,EHSS-01-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-1A!$V-1A,EHSS-01-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-1B!$PRO-1A,EHSS-01-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-1B!$V-1A,EHSS-01-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-1C!$PRO-1A,EHSS-01-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-1C!$V-1A,EHSS-01-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-2!$PRO-1B,EHSS-02-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-2!$V-1B,EHSS-02-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-3!$PRO-2A,EHSS-03-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-3!$V-2A,EHSS-03-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-4!$PRO-2B,EHSS-04-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-4!$V-2B,EHSS-04-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-4A!$PRO-2B,EHSS-04-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-4A!$V-2B,EHSS-04-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-4B!$PRO-2B,EHSS-04-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-4B!$V-2B,EHSS-04-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-5!$PRO-3A,EHSS-05-PRO-250210-T1BE
250210-T1BE!$688!$E!$EHSS-5!$V-3A,EHSS-05-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-6!$RE-01,EHSS-06-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-6!$V-3B,EHSS-06-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-7!$HCOMP-7,EHSS-07-COMP-250210-T1BE
250210-T1BE!$688!$E!$EHSS-7!$RE-02A,EHSS-07-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-7!$V-4A,EHSS-07-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-8!$HCOMP-8,EHSS-08-COMP-250210-T1BE
250210-T1BE!$688!$E!$EHSS-8!$RE-02B,EHSS-08-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-8!$V-4B,EHSS-08-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-9A!$HCOMP-9,EHSS-09A-COMP-250210-T1BE
250210-T1BE!$688!$E!$EHSS-9A!$RE-03A,EHSS-09A-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-9A!$VT-1,EHSS-09A-VEN-250210-T1BE
250210-T1BE!$688!$E!$EHSS-9B!$HCOMP-9,EHSS-09B-COMP-250210-T1BE
250210-T1BE!$688!$E!$EHSS-9B!$RE-03A,EHSS-09B-R-250210-T1BE
250210-T1BE!$688!$E!$EHSS-9B!$VT-1,EHSS-09B-VEN-250210-T1BE
250401E-T2AE!$2076!$E!$FREE/COMPUTER!$FCOMP-1,IEAP-COMP-250401E-T2AE
250401E-T2AE!$2076!$M!$FREE/COMPUTER!$FCOMP-1,IEAP-COMP-250401E-T2AE
250401E-T2AE!$582!$E!$BEGINNER/E!$BP-1,IEAP-BG-250401E-T2AE
250401E-T2AE!$582!$E!$BEGINNER/E!$GREAT-1,IEAP-BW-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-1/E!$INTER-1,IEAP-1G-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-1/E!$LONGMAN-1&SR-ELEM,IEAP-1W-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-2/E!$INTER-2,IEAP-2G-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-2/E!$LONGMAN-2&SR-PRE,IEAP-2W-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-3E!$INTER-3,IEAP-3G-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-3E!$LONGMAN-3&SR-INT,IEAP-3W-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-4A/E!$LONGMAN-4&SR-UPINT,IEAP-4W-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-4A/E!$PASS-04,IEAP-4G-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-4B/E!$LONGMAN-4&SR-UPINT,IEAP-4W-250401E-T2AE
250401E-T2AE!$582!$E!$IEAP-4B/E!$PASS-04,IEAP-4G-250401E-T2AE
250401E-T2AE!$582!$M!$BEGINNER/M!$BP-1,IEAP-BG-250401E-T2AE
250401E-T2AE!$582!$M!$BEGINNER/M!$GREAT-1,IEAP-BW-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-1/M!$INTER-1,IEAP-1G-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-1/M!$LONGMAN-1&SR-ELEM,IEAP-1W-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-2/M!$INTER-2,IEAP-2G-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-2/M!$LONGMAN-2&SR-PRE,IEAP-2W-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-3/M!$INTER-3,IEAP-3G-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-3/M!$LONGMAN-3&SR-INT,IEAP-3W-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-4/M!$LONGMAN-4&SR-UPINT,IEAP-4W-250401E-T2AE
250401E-T2AE!$582!$M!$IEAP-4/M!$PASS-04,IEAP-4G-250401E-T2AE
250401E-T2AE!$582!$M!$PRE-BEGINNER/M!$IEAP-SC,IEAP-PG-250401E-T2AE
250401E-T2AE!$582!$M!$PRE-BEGINNER/M!$STEP-INTRO,IEAP-PW-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-1!$EC-1A,GESL-01-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-1!$FC-1A,GESL-01-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-10!$EC-5B,GESL-10-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-10!$EW-2,GESL-10-WRITING-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-2!$EC-1B,GESL-02-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-2!$FC-1B,GESL-02-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-3!$EC-2A,GESL-03-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-3!$FC-2A,GESL-03-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-4!$EC-2B,GESL-04-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-4!$FC-2B,GESL-04-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-5!$EC-3A,GESL-05-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-5!$FC-3A,GESL-05-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-6!$EC-3B,GESL-06-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-6!$FC-3B,GESL-06-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-8!$EC-4B,GESL-08-ENGL-250401E-T2AE
250401E-T2AE!$632!$E!$GESL-8!$FC-4B,GESL-08-FOUR-250401E-T2AE
250401E-T2AE!$632!$E!$PRE-B2!$PRE-B2-SMART,PRE-B2-SMART-250401E-T2AE
250401E-T2AE!$632!$E!$PRE-B2!$PRE-B2-STEP,PRE-B2-STEP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-10A!$GREAT-2,EHSS-10-GREAT-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-10A!$RE-03B,EHSS-10-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-10B!$GREAT-2,EHSS-10-GREAT-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-10B!$RE-03B,EHSS-10-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-11A!$GREAT-3,EHSS-11-GREAT-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-11A!$RE-04A,EHSS-11-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-11B!$GREAT-3,EHSS-11-GREAT-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-11B!$RE-04A,EHSS-11-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-12A!$GREAT-4,EHSS-12-GREAT-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-12A!$RE-04B,EHSS-12-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-12B!$GREAT-4,EHSS-12-GREAT-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-12B!$RE-04B,EHSS-12-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-1A!$PRO-1A,EHSS-01-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-1A!$V-1A,EHSS-01-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-1B!$PRO-1A,EHSS-01-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-1B!$V-1A,EHSS-01-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-2A!$PRO-1B,EHSS-02-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-2A!$V-1B,EHSS-02-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-2B!$PRO-1B,EHSS-02-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-2B!$V-1B,EHSS-02-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-2C!$PRO-1B,EHSS-02-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-2C!$V-1B,EHSS-02-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-3A!$PRO-2A,EHSS-03-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-3A!$V-2A,EHSS-03-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-3B!$PRO-2A,EHSS-03-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-3B!$V-2A,EHSS-03-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-4A!$PRO-2B,EHSS-04-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-4A!$V-2B,EHSS-04-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-4B!$PRO-2B,EHSS-04-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-4B!$V-2B,EHSS-04-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-5A!$PRO-3A,EHSS-05-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-5A!$V-3A,EHSS-05-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-5B!$PRO-3A,EHSS-05-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-5B!$V-3A,EHSS-05-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-5C!$PRO-3A,EHSS-05-PRO-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-5C!$V-3A,EHSS-05-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-6A!$RE-01,EHSS-06-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-6A!$V-3B,EHSS-06-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-6B!$RE-01,EHSS-06-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-6B!$V-3B,EHSS-06-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-6C!$RE-01,EHSS-06-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-6C!$V-3B,EHSS-06-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-7A!$HCOMP-7,EHSS-07A-COMP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-7A!$RE-02A,EHSS-07A-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-7A!$V-4A,EHSS-07A-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-7B!$HCOMP-7,EHSS-07B-COMP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-7B!$RE-02A,EHSS-07B-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-7B!$V-4A,EHSS-07B-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-8A!$HCOMP-8,EHSS-08A-COMP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-8A!$RE-02B,EHSS-08A-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-8A!$V-4B,EHSS-08A-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-8B!$HCOMP-8,EHSS-08B-COMP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-8B!$RE-02B,EHSS-08B-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-8B!$V-4B,EHSS-08B-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-9A!$HCOMP-9,EHSS-09A-COMP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-9A!$RE-03A,EHSS-09A-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-9A!$VT-1,EHSS-09A-VEN-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-9B!$HCOMP-9,EHSS-09B-COMP-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-9B!$RE-03A,EHSS-09B-READ-250401E-T2AE
250401E-T2AE!$688!$E!$EHSS-9B!$VT-1,EHSS-09B-VEN-250401E-T2AE
250506E-T2BE!$582!$E!$BEGINNER/E!$INTER-BEG,IEAP-BG-250506E-T2BE
250506E-T2BE!$582!$E!$BEGINNER/E!$RE-FOUND,IEAP-BW-250506E-T2BE
250506E-T2BE!$582!$E!$IEAP-1/E!$INTER-1,IEAP-1G-250506E-T2BE
250506E-T2BE!$582!$E!$IEAP-1/E!$LONGMAN-1&SR-ELEM,IEAP-1W-250506E-T2BE
250506E-T2BE!$582!$E!$IEAP-2/E!$INTER-2,IEAP-2G-250506E-T2BE
250506E-T2BE!$582!$E!$IEAP-2/E!$LONGMAN-2&SR-PRE,IEAP-2W-250506E-T2BE
250506E-T2BE!$582!$M!$BEGINNER/M!$INTER-BEG,IEAP-BG-250506E-T2BE
250506E-T2BE!$582!$M!$BEGINNER/M!$RE-FOUND,IEAP-BW-250506E-T2BE
250506E-T2BE!$582!$M!$IEAP-1/M!$INTER-1,IEAP-1G-250506E-T2BE
250506E-T2BE!$582!$M!$IEAP-1/M!$LONGMAN-1&SR-ELEM,IEAP-1W-250506E-T2BE
250506E-T2BE!$582!$M!$IEAP-2/M!$INTER-2,IEAP-2G-250506E-T2BE
250506E-T2BE!$582!$M!$IEAP-2/M!$LONGMAN-2&SR-PRE,IEAP-2W-250506E-T2BE
250506E-T2BE!$582!$M!$IEAP-4/M!$LONGMAN-4&SR-UPINT,IEAP-4W-250506E-T2BE
250506E-T2BE!$582!$M!$IEAP-4/M!$PASS-04,IEAP-4G-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-2!$EC-1B,GESL-02-ENGL-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-2!$FC-1B,GESL-02-FOUR-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-3!$EC-2A,GESL-03-ENGL-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-3!$FC-2A,GESL-03-FOUR-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-4!$EC-2B,GESL-04-ENGL-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-4!$FC-2B,GESL-04-FOUR-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-5!$EC-3A,GESL-05-ENGL-250506E-T2BE
250506E-T2BE!$632!$E!$GESL-5!$FC-3A,GESL-05-FOUR-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-1!$PRO-1A,EHSS-01-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-1!$V-1A,EHSS-01-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-10!$GREAT-2,EHSS-10-GREAT-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-10!$RE-03B,EHSS-10-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-11!$GREAT-3,EHSS-11-GREAT-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-11!$RE-04A,EHSS-11-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-12!$GREAT-4,EHSS-12-GREAT-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-12!$RE-04B,EHSS-12-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-1A!$PRO-1A,EHSS-01-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-1A!$V-1A,EHSS-01-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-1B!$PRO-1A,EHSS-01-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-1B!$V-1A,EHSS-01-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-2A!$PRO-1B,EHSS-02-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-2A!$V-1B,EHSS-02-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-2B!$PRO-1B,EHSS-02-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-2B!$V-1B,EHSS-02-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-2C!$PRO-1B,EHSS-02-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-2C!$V-1B,EHSS-02-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-3!$PRO-2A,EHSS-03-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-3!$V-2A,EHSS-03-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-3A!$PRO-2A,EHSS-03-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-3A!$V-2A,EHSS-03-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-3B!$PRO-2A,EHSS-03-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-3B!$V-2A,EHSS-03-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-4!$PRO-2B,EHSS-04-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-4!$V-2B,EHSS-04-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-5A!$PRO-3A,EHSS-05-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-5A!$V-3A,EHSS-05-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-5B!$PRO-3A,EHSS-05-PRO-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-5B!$V-3A,EHSS-05-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-6!$PRO-3B,EHSS-06-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-6!$V-3B,EHSS-06-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-7!$HCOMP-7,EHSS-07-COMP-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-7!$RE-02A,EHSS-07-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-7!$V-4A,EHSS-07-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-8!$HCOMP-8,EHSS-08-COMP-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-8!$RE-02B,EHSS-08-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-8!$V-4B,EHSS-08-VEN-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-9!$HCOMP-9,EHSS-09-COMP-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-9!$RE-03A,EHSS-09-READ-250506E-T2BE
250506E-T2BE!$688!$E!$EHSS-9!$VT-1,EHSS-09-VEN-250506E-T2BE
